Number,Identifier,Transect,Point,Monitor,Distance_from_treatment,Location,Treatment,Date,Start_date,Time,com_pip_passes,com_pip_fb,sop_pip_passes,sop_pip_fb,nat_pip_passes,noid_pip_passes,noid_pip_fb,nls_passes,myotis_passes,unknown_passes,unknown_fb,social_calls,Comments,,
3197,Emma Little,3,Control,b,250,Control,Light_Sound,24/05/2023,24/05/2023,22:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3198,Emma Little,3,Control,b,250,Control,Light_Sound,24/05/2023,24/05/2023,22:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3199,Emma Little,3,Control,b,250,Control,Light_Sound,24/05/2023,24/05/2023,23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3200,Emma Little,3,Control,b,250,Control,Light_Sound,24/05/2023,24/05/2023,23:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3201,Emma Little,3,Control,b,250,Control,Light_Sound,24/05/2023,24/05/2023,23:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3202,Emma Little,3,Control,b,250,Control,Light_Sound,24/05/2023,24/05/2023,23:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3203,Emma Little,3,Control,b,250,Control,Light_Sound,24/05/2023,24/05/2023,23:24:00,0,0,1,0,0,0,0,0,0,0,0,0,,1,0
3204,Emma Little,3,Control,b,250,Control,Light_Sound,24/05/2023,24/05/2023,23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3205,Emma Little,3,Control,b,250,Control,Light_Sound,24/05/2023,24/05/2023,23:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3206,Emma Little,3,Control,b,250,Control,Light_Sound,24/05/2023,24/05/2023,23:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3207,Emma Little,3,Control,b,250,Control,Light_Sound,24/05/2023,24/05/2023,23:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3208,Emma Little,3,Control,b,250,Control,Light_Sound,24/05/2023,24/05/2023,23:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3209,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3210,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,00:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3211,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,00:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3212,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,00:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3213,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,00:24:00,0,0,0,0,0,0,0,0,0,1,0,0,,1,0
3214,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3215,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,00:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3216,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,00:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3217,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,00:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3218,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,00:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3219,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3220,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,01:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3221,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,01:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3222,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,01:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3223,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,01:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3224,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3225,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,01:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3226,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,01:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3227,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,01:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3228,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,01:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3229,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3230,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,02:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3231,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,02:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3232,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,02:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3233,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,02:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3234,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3235,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,02:36:00,0,0,1,0,0,0,0,0,0,0,0,13,plus poss C type call,1,0
3236,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,02:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3237,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,02:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3238,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,02:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3239,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3240,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,03:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3241,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,03:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3242,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,03:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3243,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,03:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3244,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3245,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,03:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3246,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,03:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3247,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,03:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3248,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,03:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3249,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3250,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,04:06:00,2,0,0,0,0,0,0,0,0,0,0,0,,2,0
3251,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,04:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3252,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,04:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3253,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,04:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3254,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3255,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,04:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3256,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,04:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3257,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,04:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3258,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,04:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3259,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3260,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,05:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3261,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,05:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3262,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,05:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3263,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,05:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3264,Emma Little,3,Control,b,250,Control,Light_Sound,25/05/2023,24/05/2023,05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3265,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3266,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,20:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3267,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,20:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3268,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,20:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3269,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,20:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3270,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3271,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,20:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3272,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,20:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3273,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,20:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3274,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,20:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3275,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3276,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,21:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3277,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,21:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3278,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,21:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3279,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,21:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3280,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3281,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,21:36:00,1,0,0,0,0,0,0,0,0,0,0,0,,1,0
3282,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,21:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3283,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,21:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3284,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,21:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3285,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,,1,0
3286,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,22:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3287,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,22:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3288,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,22:18:00,0,0,0,0,0,0,0,0,1,0,0,0,,1,0
3289,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,22:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3290,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,22:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3291,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,22:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3292,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,22:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3293,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,22:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3294,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,22:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3295,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3296,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,23:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3297,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,23:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3298,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,23:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3299,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,23:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3300,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,23:30:00,0,0,0,0,0,0,0,1,0,0,0,0,noctule,1,0
3301,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,23:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3302,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,23:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3303,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,23:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3304,Emma Little,3,Control,b,250,Control,Control,25/05/2023,25/05/2023,23:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3305,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3306,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,00:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3307,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,00:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3308,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,00:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3309,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,00:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3310,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3311,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,00:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3312,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,00:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3313,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,00:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3314,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,00:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3315,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3316,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,01:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3317,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,01:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3318,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,01:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3319,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,01:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3320,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3321,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,01:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3322,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,01:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3323,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,01:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3324,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,01:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3325,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3326,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,02:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3327,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,02:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3328,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,02:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3329,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,02:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3330,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3331,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,02:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3332,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,02:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3333,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,02:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3334,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,02:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3335,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3336,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,03:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3337,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,03:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3338,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,03:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3339,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,03:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3340,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3341,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,03:36:00,1,0,0,0,0,0,0,0,0,0,0,0,v distant,1,1
3342,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,03:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3343,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,03:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3344,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,03:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3345,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3346,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,04:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3347,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,04:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3348,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,04:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3349,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,04:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3350,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3351,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,04:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3352,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,04:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3353,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,04:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3354,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,04:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3355,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3356,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,05:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3357,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,05:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3358,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,05:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3359,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,05:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3360,Emma Little,3,Control,b,250,Control,Control,26/05/2023,25/05/2023,05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3361,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3362,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,20:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3363,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,20:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3364,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,20:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3365,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,20:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3366,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3367,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,20:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3368,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,20:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3369,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,20:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3370,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,20:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3371,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3372,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,21:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3373,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,21:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3374,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,21:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3375,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,21:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3376,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3377,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,21:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3378,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,21:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3379,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,21:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3380,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,21:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
3381,Emma Little,3,Control,b,250,Control,Sound,07/06/2023,07/06/2023,22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
